Sexo,Idade,Cor,Tempo de Estudo,Renda,Altura
Feminino,32,Branca,16,3000,1.62
Feminino,26,Branca,13,500,1.76
Masculino,28,Branca,16,3000,1.62
Feminino,38,Branca,16,4000,1.86
Masculino,44,Parda,16,10000,1.65
Masculino,39,Branca,16,3200,1.71
Masculino,40,Branca,16,57000,1.74
Masculino,33,Branca,16,10000,1.59
Masculino,69,Branca,16,5200,1.77
Masculino,30,Branca,12,1200,1.6
Masculino,50,Preta,12,1640,1.66
Masculino,52,Branca,16,5000,1.67
Feminino,42,Branca,12,800,1.72
Masculino,57,Branca,12,0,1.71
Masculino,46,Parda,12,3500,1.76
Masculino,66,Branca,1,1400,1.63
Masculino,48,Branca,12,900,1.77
Feminino,42,Branca,12,700,1.63
Feminino,46,Parda,7,1130,1.64
Masculino,38,Branca,12,7000,1.56
Feminino,54,Branca,6,3000,1.79
Feminino,52,Parda,8,980,1.71
Masculino,37,Branca,16,2000,1.62
Masculino,49,Branca,16,2260,1.72
Feminino,36,Branca,10,1311,1.73
Masculino,51,Branca,9,1600,1.54
Masculino,39,Parda,8,1500,1.76
Masculino,19,Parda,12,1700,1.95
Masculino,50,Parda,10,4000,1.66
Feminino,45,Parda,11,940,1.61
Masculino,60,Branca,6,1220,1.72
Feminino,42,Preta,12,1000,1.68
Masculino,24,Parda,11,600,1.68
Masculino,37,Branca,9,3200,1.77
Masculino,29,Preta,8,1576,1.68
Masculino,28,Preta,1,1000,1.85
Masculino,42,Parda,10,1200,1.79
Masculino,37,Branca,12,2000,1.73
Masculino,35,Parda,7,1500,1.82
Masculino,36,Branca,15,3000,1.72
Masculino,36,Parda,9,1600,1.79
Masculino,55,Branca,12,2500,1.75
Masculino,47,Branca,12,2000,1.63
Masculino,55,Branca,11,1200,1.75
Masculino,33,Branca,12,1000,1.65
Feminino,50,Branca,16,1400,1.7
Masculino,36,Parda,12,4000,1.65
Masculino,37,Branca,12,5000,1.68
Masculino,33,Amarela,12,1700,1.84
Feminino,45,Parda,1,784,1.72
Masculino,40,Branca,7,2500,1.87
Feminino,42,Branca,13,1000,1.9
Masculino,27,Preta,12,2500,1.57
Masculino,35,Parda,9,1300,1.69
Feminino,30,Parda,16,700,1.76
Masculino,37,Branca,12,2500,1.84
Masculino,41,Parda,12,2200,1.62
Masculino,38,Branca,16,789,1.68
Masculino,37,Preta,16,3000,1.74
Masculino,35,Branca,16,3450,1.69
Masculino,52,Parda,1,1200,1.71
Feminino,27,Branca,14,1000,1.68
Masculino,50,Parda,9,1300,1.76
Masculino,25,Branca,12,2000,1.67
Feminino,46,Parda,7,788,1.77
Masculino,35,Parda,12,2300,1.61
Masculino,40,Parda,6,3152,1.61
Masculino,55,Parda,7,3000,1.73
Feminino,53,Parda,4,600,1.69
Masculino,25,Parda,9,2000,1.55
Feminino,37,Branca,6,600,1.78
Feminino,38,Parda,15,500,1.84
Feminino,46,Branca,12,240,1.67
Masculino,56,Parda,9,1136,1.69
Masculino,37,Branca,5,8000,1.78
Masculino,53,Branca,16,1576,1.71
Feminino,24,Parda,16,1000,1.75
Masculino,50,Branca,12,9000,1.8
Masculino,59,Branca,16,3940,1.68
Masculino,52,Branca,12,788,1.86
Feminino,56,Parda,13,1500,1.79
Masculino,53,Branca,4,900,1.77
Masculino,41,Branca,12,4000,1.8
Feminino,47,Parda,9,788,1.77
Feminino,44,Branca,12,1500,1.52
Masculino,27,Parda,12,2000,1.61
Masculino,35,Parda,5,1800,1.64
Masculino,34,Branca,12,1500,1.62
Feminino,51,Branca,6,500,1.69
Masculino,24,Parda,12,900,1.84
Masculino,31,Branca,12,5000,1.81
Masculino,35,Preta,5,1182,1.58
Masculino,54,Branca,7,10000,1.52
Masculino,37,Preta,5,2364,1.73
Masculino,40,Parda,4,2300,1.7
Masculino,44,Parda,1,1182,1.66
Masculino,30,Preta,12,2000,1.65
Masculino,49,Parda,6,800,1.7
Masculino,28,Parda,10,1200,1.75
Masculino,60,Parda,5,500,1.76
Masculino,69,Parda,1,1500,1.72
Masculino,45,Parda,4,1400,1.6
Feminino,32,Parda,5,0,1.74
Masculino,45,Parda,4,1200,1.63
Masculino,76,Preta,4,0,1.72
Masculino,23,Parda,7,1182,1.71
Masculino,42,Preta,6,1182,1.53
Masculino,66,Parda,9,1000,1.71
Feminino,44,Branca,16,8000,1.67
Masculino,28,Branca,12,1600,1.61
Feminino,69,Parda,3,0,1.67
Masculino,32,Parda,11,1550,1.49
Masculino,33,Parda,12,2000,1.79
Masculino,55,Branca,16,3000,1.69
Masculino,47,Branca,5,984,1.77
Masculino,27,Branca,12,1043,1.72
Masculino,41,Branca,12,2500,1.6
Masculino,59,Parda,5,2600,1.84
Masculino,65,Branca,5,800,1.74
Masculino,55,Branca,9,788,1.61
Masculino,44,Preta,12,2200,1.73
Masculino,48,Parda,12,1600,1.61
Masculino,60,Preta,1,900,1.69
Feminino,54,Branca,5,788,1.76
Masculino,61,Parda,1,1000,1.59
Feminino,75,Parda,1,0,1.58
Feminino,29,Preta,12,900,1.58
Feminino,59,Parda,12,0,1.71
Masculino,65,Parda,6,1000,1.64
Feminino,42,Branca,16,2800,1.56
Masculino,57,Branca,1,3000,1.75
Masculino,45,Parda,5,1000,1.79
Masculino,71,Preta,5,0,1.64
Masculino,41,Preta,12,1500,1.54
Masculino,38,Branca,10,866,1.66
Masculino,49,Branca,12,3000,1.67
Masculino,51,Parda,5,1576,1.73
Masculino,48,Branca,12,2100,1.75
Masculino,42,Branca,12,2000,1.8
Masculino,52,Parda,5,2300,1.65
Masculino,36,Preta,16,2500,1.65
Masculino,24,Parda,1,1000,1.76
Masculino,51,Preta,6,1200,1.67
Feminino,50,Preta,12,788,1.77
Masculino,27,Parda,13,2000,1.68
Masculino,35,Parda,12,1000,1.66
Feminino,57,Branca,12,1200,1.74
Feminino,48,Parda,9,788,1.55
Masculino,54,Parda,12,1980,1.64
Masculino,62,Parda,12,1500,1.65
Masculino,25,Parda,12,2000,1.64
Feminino,56,Parda,1,900,1.78
Feminino,37,Parda,9,800,1.72
Masculino,28,Branca,12,1500,1.76
Masculino,53,Parda,5,1500,1.58
Feminino,42,Parda,12,788,1.78
Masculino,37,Parda,12,2000,1.71
Masculino,55,Branca,2,900,1.74
Feminino,58,Parda,5,980,1.57
Masculino,38,Parda,12,1500,1.72
Masculino,39,Preta,12,1550,1.66
Feminino,28,Parda,12,480,1.63
Masculino,49,Parda,12,1400,1.69
Feminino,33,Parda,9,988,1.65
Feminino,21,Parda,11,890,1.65
Feminino,44,Parda,7,788,1.75
Masculino,39,Preta,12,1800,1.72
Feminino,41,Preta,5,500,1.65
Masculino,49,Parda,9,2300,1.68
Masculino,36,Parda,12,1500,1.68
Feminino,43,Parda,9,1200,1.68
Feminino,55,Parda,5,350,1.71
Feminino,57,Parda,6,1124,1.67
Masculino,43,Branca,12,1300,1.74
Masculino,30,Branca,12,1200,1.65
Masculino,39,Parda,12,3200,1.6
Masculino,31,Parda,12,788,1.65
Masculino,22,Branca,12,850,1.74
Feminino,52,Parda,4,788,1.62
Masculino,39,Parda,9,2000,1.61
Masculino,37,Parda,5,1300,1.65
Masculino,56,Branca,5,788,1.75
Masculino,35,Parda,12,1620,1.68
Feminino,26,Parda,12,984,1.71
Masculino,30,Branca,9,7000,1.59
Feminino,51,Branca,12,2700,1.8
Feminino,23,Parda,10,600,1.73
Masculino,40,Parda,5,1200,1.65
Feminino,42,Preta,10,788,1.58
Masculino,41,Parda,9,1200,1.71
Feminino,34,Parda,12,920,1.7
Masculino,59,Parda,6,2300,1.68
Feminino,45,Parda,12,788,1.59
Masculino,43,Branca,15,3000,1.74
Masculino,49,Parda,12,2200,1.78
Masculino,43,Preta,9,1200,1.77
Masculino,57,Parda,1,2100,1.6
Feminino,55,Parda,5,1200,1.66
Masculino,70,Parda,7,900,1.75
Masculino,42,Parda,9,1500,1.81
Feminino,62,Parda,4,130,1.61
Masculino,26,Parda,11,3000,1.74
Masculino,30,Parda,6,800,1.7
Feminino,43,Parda,4,788,1.58
Masculino,36,Branca,16,4000,1.62
Masculino,49,Branca,16,1800,1.68
Masculino,33,Preta,12,841,1.64
Masculino,43,Preta,7,789,1.78
Masculino,54,Branca,16,3000,1.6
Masculino,29,Branca,16,5000,1.6
Masculino,35,Branca,16,15000,1.64
Masculino,29,Branca,12,400,1.85
Masculino,60,Parda,9,0,1.78
Masculino,45,Branca,12,3500,1.67
Masculino,58,Parda,12,2200,1.76
Feminino,46,Branca,16,1300,1.65
Feminino,37,Branca,12,900,1.51
Masculino,69,Parda,16,8000,1.58
Masculino,52,Branca,5,3500,1.83
Masculino,60,Parda,12,5000,1.63
Masculino,49,Parda,16,1200,1.53
Masculino,42,Branca,12,788,1.93
Masculino,36,Parda,16,7000,1.7
Masculino,49,Preta,12,2000,1.65
Masculino,31,Branca,15,3000,1.68
Masculino,41,Preta,9,1150,1.69
Masculino,46,Branca,9,1200,1.76
Masculino,52,Branca,12,1600,1.59
Feminino,40,Preta,9,900,1.74
Feminino,52,Branca,4,788,1.62
Feminino,39,Parda,11,1200,1.77
Masculino,48,Parda,11,1500,1.65
Feminino,42,Parda,5,500,1.73
Masculino,53,Parda,5,900,1.72
Masculino,50,Branca,9,1500,1.72
Masculino,48,Parda,7,400,1.74
Masculino,28,Branca,16,900,1.7
Masculino,56,Branca,16,10000,1.73
Masculino,54,Parda,16,2500,1.79
Masculino,38,Branca,12,5000,1.74
Masculino,25,Preta,8,1200,1.69
Feminino,46,Parda,12,1450,1.68
Masculino,49,Parda,12,990,1.72
Masculino,35,Preta,12,1200,1.68
Feminino,47,Parda,6,788,1.64
Feminino,61,Parda,6,788,1.68
Feminino,32,Branca,10,822,1.81
Masculino,52,Branca,11,1800,1.63
Masculino,20,Branca,9,822,1.62
Masculino,49,Parda,12,2000,1.76
Masculino,37,Parda,9,3000,1.71
Masculino,60,Branca,5,788,1.66
Masculino,39,Branca,12,2800,1.71
Feminino,61,Branca,12,1200,1.69
Masculino,50,Parda,5,890,1.71
Masculino,33,Branca,16,1500,1.67
Masculino,33,Branca,12,1576,1.71
Feminino,39,Parda,14,788,1.64
Feminino,60,Branca,10,100,1.77
Masculino,50,Branca,5,1300,1.71
Masculino,42,Parda,6,1200,1.77
Masculino,47,Parda,5,1200,1.77
Feminino,57,Branca,4,280,1.61
Masculino,50,Parda,4,1600,1.85
Masculino,41,Parda,12,1000,1.7
Masculino,26,Branca,8,860,1.73
Masculino,25,Preta,12,800,1.71
Masculino,40,Parda,2,400,1.72
Masculino,61,Parda,3,800,1.68
Masculino,30,Branca,10,1576,1.64
Masculino,38,Parda,5,1100,1.57
Masculino,38,Branca,7,1900,1.74
Feminino,56,Parda,5,788,1.67
Masculino,49,Branca,5,1100,1.7
Feminino,63,Parda,5,788,1.63
Masculino,25,Parda,12,1100,1.57
Masculino,39,Preta,12,1330,1.57
Masculino,38,Parda,5,900,1.64
Masculino,29,Branca,10,1200,1.71
Masculino,38,Parda,10,2000,1.75
Masculino,77,Branca,12,2500,1.81
Masculino,45,Branca,15,1700,1.76
Masculino,49,Parda,13,1000,1.7
Masculino,65,Branca,11,2500,1.67
Masculino,49,Parda,8,3000,1.71
Masculino,57,Preta,4,300,1.71
Masculino,27,Parda,9,800,1.86
Masculino,22,Parda,12,2500,1.74
Masculino,53,Preta,5,300,1.76
Feminino,53,Branca,9,788,1.66
Feminino,49,Branca,16,3000,1.63
Masculino,40,Preta,12,2500,1.52
Masculino,42,Parda,12,4400,1.67
Masculino,59,Parda,9,900,1.76
Masculino,32,Preta,15,1200,1.71
Masculino,50,Parda,6,600,1.68
Masculino,32,Parda,8,788,1.82
Feminino,60,Branca,2,0,1.76
Masculino,41,Parda,5,1500,1.91
Feminino,43,Parda,7,500,1.71
Masculino,26,Parda,7,250,1.75
Masculino,38,Parda,4,550,1.89
Masculino,37,Branca,9,130,1.68
Masculino,54,Branca,5,2000,1.79
Masculino,57,Preta,3,788,1.76
Masculino,43,Parda,5,1050,1.66
Masculino,46,Parda,9,788,1.66
Masculino,27,Parda,8,1500,1.77
Masculino,41,Preta,4,500,1.77
Masculino,55,Parda,1,788,1.65
Masculino,54,Branca,5,1800,1.66
Masculino,38,Parda,12,800,1.57
Masculino,56,Branca,3,600,1.78
Masculino,50,Branca,16,1000,1.6
Masculino,25,Parda,7,600,1.63
Masculino,41,Parda,3,800,1.79
Masculino,28,Parda,3,800,1.77
Masculino,24,Parda,11,1007,1.63
Masculino,47,Parda,12,1576,1.79
Feminino,24,Parda,12,600,1.66
Masculino,43,Branca,16,2600,1.63
Masculino,23,Preta,11,1000,1.77
Masculino,33,Parda,11,2500,1.77
Masculino,25,Parda,12,1200,1.55
Feminino,47,Branca,12,2300,1.64
Masculino,60,Parda,5,1200,1.7
Masculino,27,Parda,12,5000,1.65
Feminino,31,Parda,11,2000,1.75
Masculino,31,Parda,12,1800,1.54
Masculino,52,Preta,5,2200,1.63
Feminino,30,Branca,6,200,1.72
Masculino,29,Parda,7,1300,1.59
Feminino,53,Parda,5,200,1.65
Feminino,41,Preta,12,788,1.71
Masculino,65,Branca,5,900,1.7
Feminino,25,Parda,12,1300,1.78
Feminino,52,Preta,5,2000,1.72
Masculino,35,Parda,8,1500,1.66
Masculino,63,Branca,5,8000,1.67
Masculino,49,Branca,12,2000,1.85
Feminino,52,Parda,5,800,1.77
Masculino,61,Branca,13,5000,1.58
Masculino,42,Parda,6,1000,1.74
Feminino,47,Parda,16,2250,1.6
Masculino,17,Parda,7,800,1.7
Feminino,28,Branca,12,882,1.63
Masculino,54,Parda,8,1200,1.75
Masculino,41,Branca,6,1400,1.58
Masculino,58,Parda,4,2800,1.66
Masculino,34,Parda,12,6000,1.81
Masculino,33,Parda,12,1800,1.58
Masculino,35,Parda,4,450,1.76
Masculino,71,Branca,9,80,1.63
Feminino,35,Parda,8,300,1.72
Masculino,37,Parda,12,1300,1.66
Masculino,27,Parda,12,1580,1.74
Masculino,32,Parda,8,788,1.77
Masculino,61,Parda,12,3500,1.57
Masculino,51,Parda,7,2000,1.66
Feminino,63,Parda,1,0,1.74
Masculino,48,Branca,12,1000,1.64
Masculino,28,Branca,8,2000,1.68
Masculino,58,Parda,5,1500,1.69
Feminino,47,Parda,9,600,1.71
Masculino,43,Parda,5,200,1.46
Masculino,29,Parda,10,1450,1.76
Masculino,25,Branca,12,1000,1.67
Masculino,25,Preta,12,3000,1.67
Masculino,50,Branca,12,1200,1.74
Masculino,39,Parda,5,1576,1.74
Feminino,54,Branca,12,2500,1.62
Feminino,43,Branca,15,3000,1.64
Masculino,63,Branca,5,2000,1.65
Masculino,29,Branca,14,3000,1.65
Masculino,30,Preta,14,2000,1.66
Masculino,37,Branca,12,3000,1.82
Masculino,31,Parda,15,5000,1.81
Masculino,57,Parda,12,2364,1.88
Masculino,76,Branca,9,0,1.64
Masculino,45,Branca,16,2364,1.77
Masculino,46,Branca,16,2000,1.77
Feminino,50,Branca,15,1549,1.71
Masculino,33,Parda,3,1000,1.56
Masculino,57,Parda,6,1200,1.52
Masculino,40,Parda,9,1200,1.77
Masculino,29,Parda,9,900,1.78
Masculino,45,Parda,6,788,1.6
Masculino,29,Branca,12,1200,1.76
Masculino,50,Parda,1,1000,1.74
Masculino,29,Parda,9,788,1.66
Masculino,52,Branca,16,1300,1.63
Masculino,24,Parda,12,2300,1.79
Feminino,51,Branca,16,2500,1.73
Masculino,44,Parda,11,788,1.77
Masculino,68,Branca,5,788,1.64
Feminino,45,Branca,12,950,1.6
Feminino,51,Parda,5,250,1.72
Masculino,42,Preta,12,788,1.71
Masculino,40,Parda,5,788,1.75
Feminino,45,Branca,12,788,1.73
Feminino,41,Parda,12,680,1.57
Masculino,45,Parda,14,1000,1.62
Masculino,33,Branca,6,1200,1.77
Feminino,50,Parda,3,200,1.72
Masculino,58,Parda,5,788,1.69
Masculino,44,Preta,1,788,1.68
Feminino,49,Parda,1,788,1.67
Masculino,52,Branca,5,1500,1.64
Masculino,46,Branca,13,1500,1.7
Masculino,50,Branca,12,1500,1.45
Masculino,64,Preta,5,1600,1.79
Masculino,54,Branca,5,1400,1.54
Masculino,24,Branca,11,1300,1.57
Masculino,50,Preta,3,1000,1.72
Masculino,35,Branca,6,800,1.73
Masculino,54,Preta,3,788,1.82
Masculino,55,Parda,12,1000,1.6
Masculino,29,Branca,9,1200,1.71
Masculino,20,Branca,12,900,1.7
Masculino,37,Branca,5,1200,1.69
Masculino,40,Branca,9,1600,1.69
Masculino,25,Parda,6,1200,1.72
Feminino,60,Branca,5,700,1.72
Masculino,48,Parda,2,1033,1.71
Masculino,43,Preta,12,1200,1.72
Masculino,56,Branca,9,1200,1.81
Masculino,32,Branca,12,2900,1.82
Masculino,35,Branca,12,2000,1.58
Masculino,40,Branca,12,1200,1.76
Masculino,39,Parda,12,3000,1.76
Masculino,44,Branca,9,2500,1.85
Feminino,48,Parda,12,450,1.6
Masculino,57,Parda,7,1452,1.62
Masculino,62,Branca,5,900,1.74
Feminino,23,Parda,12,850,1.77
Feminino,52,Parda,1,788,1.66
Masculino,43,Parda,1,2000,1.61
Masculino,71,Preta,3,1000,1.8
Masculino,44,Branca,9,2300,1.8
Masculino,45,Parda,1,1600,1.65
Feminino,43,Preta,9,788,1.57
Masculino,32,Branca,9,1200,1.69
Masculino,22,Branca,9,1000,1.75
Masculino,49,Branca,3,788,1.66
Feminino,40,Parda,15,1130,1.72
Masculino,50,Parda,16,788,1.84
Feminino,46,Parda,5,850,1.81
Masculino,37,Branca,12,5000,1.71
Masculino,43,Branca,8,12000,1.7
Masculino,44,Parda,16,950,1.69
Masculino,35,Preta,16,2000,1.77
Masculino,35,Preta,12,1000,1.77
Feminino,36,Branca,16,2500,1.65
Masculino,51,Branca,5,788,1.71
Masculino,47,Branca,12,2000,1.75
Masculino,60,Branca,15,1500,1.75
Masculino,30,Parda,12,880,1.71
Masculino,57,Branca,5,600,1.78
Feminino,19,Preta,9,789,1.69
Feminino,38,Parda,8,789,1.72
Masculino,60,Branca,4,788,1.64
Masculino,63,Branca,3,200,1.67
Feminino,24,Preta,12,400,1.63
Masculino,48,Branca,1,788,1.88
Masculino,53,Branca,5,2200,1.74
Masculino,28,Parda,9,1300,1.72
Masculino,41,Parda,7,1000,1.66
Feminino,46,Parda,14,500,1.57
Feminino,33,Branca,5,850,1.7
Masculino,26,Parda,12,2000,1.67
Masculino,46,Parda,12,1600,1.6
Masculino,30,Branca,4,2000,1.95
Feminino,47,Branca,16,788,1.67
Masculino,45,Parda,16,1500,1.69
Masculino,49,Branca,1,1000,1.77
Feminino,34,Parda,1,788,1.82
Feminino,58,Branca,2,100,1.59
Feminino,48,Parda,4,500,1.69
Feminino,37,Branca,11,200,1.64
Feminino,30,Parda,6,200,1.89
Masculino,43,Preta,7,900,1.77
Masculino,27,Parda,2,1320,1.76
Masculino,31,Preta,1,1000,1.65
Feminino,36,Parda,4,788,1.8
Feminino,32,Parda,8,700,1.65
Masculino,38,Preta,6,900,1.76
Masculino,49,Branca,12,3500,1.79
Masculino,77,Parda,1,1500,1.86
Masculino,54,Preta,12,1200,1.88
Masculino,36,Parda,12,1490,1.8
Feminino,24,Parda,15,1600,1.75
Masculino,51,Preta,16,1100,1.73
Feminino,62,Parda,6,844,1.74
Feminino,52,Branca,12,1287,1.77
Feminino,23,Branca,16,1160,1.72
Masculino,36,Parda,11,1300,1.62
Feminino,28,Parda,12,800,1.85
Masculino,42,Branca,12,500,1.61
Masculino,58,Parda,6,300,1.8
Masculino,31,Parda,12,2000,1.56
Feminino,25,Preta,11,620,1.74
Masculino,56,Branca,1,1300,1.64
Masculino,78,Parda,1,1200,1.68
Feminino,29,Branca,6,600,1.72
Masculino,50,Branca,12,1100,1.8
Feminino,30,Parda,8,1200,1.67
Feminino,50,Preta,9,788,1.75
Feminino,45,Branca,1,160,1.75
Feminino,51,Parda,6,500,1.64
Masculino,30,Branca,12,1500,1.8
Feminino,56,Branca,5,550,1.77
Feminino,60,Preta,7,400,1.69
Masculino,29,Branca,12,2300,1.68
Masculino,62,Parda,5,1000,1.78
Masculino,43,Parda,12,1580,1.72
Masculino,19,Parda,9,800,1.67
Masculino,45,Branca,12,1500,1.72
Feminino,46,Parda,12,788,1.67
Masculino,42,Parda,1,1150,1.75
Masculino,48,Parda,1,2300,1.69
Masculino,40,Parda,6,1100,1.72
Masculino,55,Branca,5,788,1.85
Masculino,47,Branca,5,3000,1.63
Masculino,34,Parda,10,1400,1.66
Feminino,44,Branca,8,788,1.7
Masculino,27,Parda,12,2500,1.63
Feminino,47,Branca,12,3400,1.72
Masculino,51,Branca,5,3000,1.65
Feminino,48,Branca,12,3000,1.7
Feminino,34,Parda,12,1000,1.8
Masculino,32,Parda,12,1500,1.68
Masculino,50,Parda,12,1500,1.78
Masculino,25,Parda,10,800,1.76
Masculino,30,Preta,11,1200,1.65
Masculino,65,Preta,3,0,1.65
Feminino,48,Branca,12,1000,1.67
Feminino,37,Parda,12,600,1.69
Masculino,45,Parda,8,1500,1.82
Masculino,60,Parda,5,1200,1.91
Masculino,50,Branca,12,1500,1.64
Masculino,57,Preta,5,1500,1.63
Masculino,35,Branca,12,2000,1.59
Masculino,57,Branca,7,1700,1.72
Masculino,60,Branca,5,1500,1.78
Feminino,61,Parda,7,900,1.63
Masculino,60,Branca,5,900,1.74
Masculino,57,Parda,12,2000,1.72
Masculino,59,Branca,4,2000,1.61
Masculino,59,Parda,11,1500,1.84
Masculino,29,Parda,12,940,1.61
Masculino,34,Parda,13,788,1.72
Masculino,32,Parda,13,2500,1.64
Feminino,35,Parda,11,1300,1.75
Masculino,44,Preta,12,2000,1.77
Masculino,28,Parda,16,4400,1.83
Masculino,60,Branca,9,2500,1.76
Masculino,44,Branca,16,6000,1.7
Masculino,55,Branca,12,8000,1.64
Masculino,36,Parda,12,3000,1.68
Masculino,53,Parda,11,2000,1.77
Feminino,45,Branca,16,1500,1.63
Feminino,28,Preta,12,1200,1.74
Masculino,65,Preta,4,900,1.6
Masculino,50,Parda,6,1800,1.72
Masculino,36,Parda,8,1187,1.7
Masculino,39,Branca,7,1000,1.75
Masculino,53,Parda,5,1800,1.61
Masculino,50,Branca,12,6000,1.68
Feminino,40,Branca,14,2000,1.56
Masculino,35,Branca,13,2000,1.78
Masculino,22,Parda,12,788,1.62
Masculino,35,Parda,6,1000,1.76
Masculino,57,Parda,5,788,1.6
Masculino,29,Branca,12,1500,1.62
Masculino,32,Branca,7,1250,1.53
Masculino,40,Preta,8,2000,1.63
Feminino,60,Preta,12,850,1.79
Masculino,47,Parda,3,1000,1.68
Masculino,26,Branca,12,1250,1.66
Feminino,50,Parda,1,600,1.84
Feminino,63,Parda,6,500,1.65
Feminino,42,Parda,12,900,1.79
Masculino,43,Parda,14,7000,1.79
Masculino,68,Branca,11,1600,1.7
Masculino,41,Parda,16,3000,1.66
Masculino,44,Branca,12,3000,1.77
Masculino,59,Branca,16,2409,1.73
Masculino,54,Preta,12,3500,1.67
Masculino,44,Branca,8,2000,1.72
Feminino,32,Branca,10,1200,1.71
Feminino,51,Parda,6,788,1.74
Masculino,40,Branca,9,2000,1.7
Masculino,48,Preta,12,1500,1.59
Masculino,53,Parda,11,2000,1.71
Masculino,45,Parda,5,1200,1.79
Masculino,39,Parda,12,2300,1.9
Feminino,35,Parda,11,500,1.65
Masculino,43,Parda,16,1700,1.66
Feminino,58,Preta,16,4000,1.72
Masculino,60,Parda,12,1500,1.72
Masculino,48,Branca,10,1500,1.59
Feminino,57,Preta,1,788,1.79
Masculino,48,Parda,12,2000,1.68
Masculino,36,Parda,7,800,1.72
Masculino,35,Preta,10,1500,1.7
Masculino,63,Branca,12,1200,1.72
Masculino,35,Parda,12,1500,1.66
Masculino,25,Parda,7,500,1.66
Masculino,59,Parda,5,788,1.65
Feminino,32,Parda,12,1250,1.74
Feminino,56,Branca,9,788,1.57
Masculino,38,Parda,6,2000,1.68
Feminino,59,Branca,12,1300,1.59
Feminino,60,Branca,12,5000,1.69
Masculino,40,Branca,10,3500,1.77
Masculino,45,Branca,16,1200,1.7
Feminino,28,Branca,9,1200,1.66
Masculino,39,Parda,16,890,1.57
Feminino,39,Parda,7,800,1.72
Feminino,31,Preta,10,400,1.83
Feminino,50,Branca,12,300,1.86
Feminino,42,Branca,5,789,1.73
Feminino,52,Branca,16,3000,1.72
Masculino,72,Parda,3,789,1.74
Masculino,29,Parda,10,1200,1.63
Masculino,20,Parda,12,900,1.66
Masculino,36,Parda,6,1500,1.59
Masculino,30,Parda,12,1500,1.57
Masculino,48,Branca,13,1200,1.73
Masculino,48,Parda,13,1500,1.64
Masculino,33,Branca,9,2000,1.66
Masculino,27,Parda,6,788,1.79
Masculino,32,Branca,12,1500,1.66
Masculino,40,Branca,6,890,1.86
Masculino,45,Parda,4,1100,1.85
Masculino,43,Branca,9,2000,1.69
Feminino,45,Branca,9,788,1.74
Masculino,36,Parda,3,1300,1.82
Masculino,44,Branca,7,1000,1.66
Feminino,53,Branca,12,450,1.62
Masculino,44,Branca,5,1300,1.73
Masculino,44,Parda,5,15000,1.79
Feminino,44,Branca,11,200,1.71
Feminino,49,Preta,12,800,1.7
Feminino,42,Preta,1,394,1.66
Masculino,58,Parda,2,1300,1.61
Masculino,35,Parda,6,788,1.64
Masculino,36,Parda,7,788,1.69
Masculino,50,Branca,5,3000,1.68
Masculino,61,Parda,5,1050,1.73
Feminino,51,Branca,12,400,1.81
Masculino,37,Preta,12,2000,1.51
Masculino,61,Branca,16,4000,1.74
Masculino,49,Branca,12,2000,1.83
Feminino,54,Parda,7,300,1.64
Masculino,56,Branca,16,8800,1.71
Feminino,44,Parda,12,900,1.82
Feminino,55,Parda,12,1500,1.71
Feminino,62,Preta,5,900,1.68
Masculino,50,Branca,16,1500,1.61
Feminino,28,Parda,12,1100,1.75
Masculino,48,Parda,6,1000,1.56
Feminino,31,Parda,10,789,1.85
Feminino,52,Branca,9,1000,1.74
Feminino,26,Parda,12,1000,1.61
Masculino,32,Branca,9,878,1.75
Feminino,44,Branca,4,400,1.56
Feminino,21,Parda,10,950,1.78
Feminino,28,Parda,12,800,1.83
Masculino,43,Branca,12,5000,1.94
Masculino,40,Branca,1,4000,1.73
Masculino,34,Branca,12,2000,1.67
Feminino,41,Parda,15,840,1.66
Masculino,37,Parda,5,2500,1.78
Feminino,42,Branca,16,2000,1.85
Masculino,35,Branca,9,1100,1.69
Feminino,44,Preta,12,1433,1.66
Feminino,50,Branca,16,1800,1.75
Masculino,33,Parda,10,2500,1.74
Masculino,59,Branca,8,1600,1.83
Masculino,44,Branca,12,1274,1.7
Masculino,48,Parda,9,1300,1.73
Masculino,40,Parda,5,2000,1.81
Masculino,58,Parda,1,1050,1.73
Masculino,25,Preta,12,600,1.69
Masculino,33,Parda,12,2000,1.79
Feminino,44,Branca,11,4000,1.65
Feminino,42,Preta,12,960,1.64
Feminino,49,Branca,12,2400,1.68
Masculino,58,Parda,5,400,1.84
Masculino,51,Branca,16,4000,1.59
Masculino,58,Parda,5,1800,1.67
Masculino,26,Preta,12,970,1.77
Masculino,37,Parda,5,980,1.71
Feminino,42,Parda,15,1800,1.59
Masculino,47,Parda,9,300,1.7
Masculino,60,Branca,12,4500,1.71
Masculino,43,Branca,16,2100,1.55
Masculino,48,Parda,6,500,1.56
Masculino,49,Parda,12,1576,1.74
Masculino,33,Branca,9,1800,1.57
Masculino,57,Branca,8,1500,1.72
Masculino,43,Branca,5,3800,1.63
Masculino,39,Parda,5,750,1.68
Masculino,51,Parda,6,1700,1.76
Masculino,30,Parda,12,1400,1.56
Masculino,68,Branca,1,1200,1.82
Masculino,39,Parda,5,500,1.81
Masculino,40,Branca,6,900,1.73
Masculino,57,Parda,10,1500,1.62
